,x,y,theta,speed
2740,2187.7,1899.76,0.0,50
2741,2187.75,1900.19,0.0,50
2742,2187.81,1900.63,0.0,50
2743,2187.87,1901.07,0.0,50
2744,2187.98,1901.94,0.0,50
2745,2188.04,1902.38,0.0,50
2746,2188.1,1902.82,0.0,50
2747,2188.16,1903.26,0.0,50
2748,2188.22,1903.69,0.0,50
2749,2188.34,1904.57,0.0,50
2750,2188.4,1905.01,0.0,50
2751,2188.46,1905.44,0.0,50
2752,2188.52,1905.88,0.0,50
2753,2188.58,1906.32,0.0,50
2754,2188.64,1906.76,0.0,50
2755,2188.76,1907.63,0.0,50
2756,2188.83,1908.07,0.0,50
2757,2188.89,1908.51,0.0,50
2758,2189.01,1909.38,0.0,50
2759,2189.07,1909.82,0.0,50
2760,2189.14,1910.25,0.0,50
2761,2189.2,1910.69,0.0,50
2762,2189.33,1911.57,0.0,50
2763,2189.39,1912.0,0.0,50
2764,2189.46,1912.44,0.0,50
2765,2189.52,1912.88,0.0,50
2766,2189.59,1913.31,0.0,50
2767,2189.65,1913.75,0.0,50
2768,2189.78,1914.62,0.0,50
2769,2189.85,1915.06,0.0,50
2770,2189.92,1915.49,0.0,50
2771,2189.98,1915.93,0.0,50
2772,2190.05,1916.37,0.0,50
2773,2190.18,1917.24,0.0,50
2774,2190.25,1917.68,0.0,50
2775,2190.32,1918.11,0.0,50
2776,2190.39,1918.55,0.0,50
2777,2190.46,1918.99,0.0,50
2778,2190.52,1919.42,0.0,50
2779,2190.66,1920.3,0.0,50
2780,2190.73,1920.73,0.0,50
2781,2190.8,1921.17,0.0,50
2782,2190.87,1921.61,0.0,50
2783,2190.94,1922.04,0.0,50
2784,2191.01,1922.48,0.0,50
2785,2191.14,1923.35,0.0,50
2786,2191.21,1923.79,0.0,50
2787,2191.28,1924.23,0.0,50
2788,2191.35,1924.66,0.0,50
2789,2191.49,1925.54,0.0,50
2790,2191.56,1925.97,0.0,50
2791,2191.64,1926.41,0.0,50
2792,2191.71,1926.84,0.0,50
2793,2191.85,1927.71,0.0,50
2794,2191.93,1928.15,0.0,50
2795,2192.0,1928.59,0.0,50
2796,2192.07,1929.02,0.0,50
2797,2192.15,1929.46,0.0,50
2798,2192.22,1929.89,0.0,50
2799,2192.37,1930.76,0.0,50
2800,2192.45,1931.2,0.0,30
2801,2192.53,1931.63,0.0,30
2802,2192.6,1932.07,0.0,30
2803,2192.68,1932.5,0.0,30
2804,2192.76,1932.94,0.0,30
2805,2192.92,1933.81,0.0,30
2806,2193.0,1934.24,0.0,30
2807,2193.08,1934.68,0.0,30
2808,2193.16,1935.11,0.0,30
2809,2193.24,1935.55,0.0,30
2810,2193.32,1935.98,0.0,30
2811,2193.48,1936.85,0.0,30
2812,2193.57,1937.29,0.0,30
2813,2193.65,1937.72,0.0,30
2814,2193.73,1938.15,0.0,30
2815,2193.81,1938.59,0.0,30
2816,2193.89,1939.02,0.0,30
2817,2194.06,1939.89,0.0,30
2818,2194.15,1940.32,0.0,30
2819,2194.32,1941.19,0.0,30
2820,2194.4,1941.62,0.0,30
2821,2194.49,1942.06,0.0,30
2822,2194.57,1942.49,0.0,30
2823,2194.75,1943.35,0.0,30
2824,2194.84,1943.79,0.0,30
2825,2194.92,1944.22,0.0,30
2826,2195.01,1944.65,0.0,30
2827,2195.1,1945.09,0.0,30
2828,2195.19,1945.52,0.0,30
2829,2195.37,1946.38,0.0,30
2830,2195.46,1946.82,0.0,30
2831,2195.55,1947.25,0.0,30
2832,2195.64,1947.68,0.0,30
2833,2195.72,1948.12,0.0,30
2834,2195.91,1948.98,0.0,30
2835,2196.0,1949.41,0.0,30
2836,2196.09,1949.85,0.0,30
2837,2196.18,1950.28,0.0,30
2838,2196.27,1950.71,0.0,30
2839,2196.45,1951.58,0.0,30
2840,2196.55,1952.01,0.0,30
2841,2196.64,1952.44,0.0,30
2842,2196.73,1952.87,0.0,30
2843,2196.82,1953.3,0.0,30
2844,2196.91,1953.73,0.0,30
2845,2197.1,1954.6,0.0,30
2846,2197.19,1955.03,0.0,30
2847,2197.28,1955.46,0.0,30
2848,2197.37,1955.89,0.0,30
2849,2197.56,1956.76,0.0,30
2850,2197.65,1957.19,0.0,30
2851,2197.74,1957.62,0.0,30
2852,2197.83,1958.05,0.0,30
2853,2198.01,1958.91,0.0,30
2854,2198.11,1959.35,0.0,30
2855,2198.2,1959.78,0.0,30
2856,2198.29,1960.21,0.0,30
2857,2198.38,1960.64,0.0,30
2858,2198.47,1961.08,0.0,30
2859,2198.65,1961.94,0.0,30
2860,2198.74,1962.38,0.0,30
2861,2198.83,1962.81,0.0,30
2862,2198.92,1963.24,0.0,30
2863,2199.01,1963.67,0.0,30
2864,2199.19,1964.54,0.0,30
2865,2199.28,1964.97,0.0,30
2866,2199.37,1965.41,0.0,30
2867,2199.45,1965.84,0.0,30
2868,2199.54,1966.27,0.0,30
2869,2199.63,1966.7,0.0,30
2870,2199.81,1967.57,0.0,30
2871,2199.89,1968.0,0.0,30
2872,2199.98,1968.44,0.0,30
2873,2200.07,1968.87,0.0,30
2874,2200.16,1969.3,0.0,30
2875,2200.24,1969.73,0.0,30
2876,2200.42,1970.6,0.0,30
2877,2200.51,1971.03,0.0,30
2878,2200.59,1971.46,0.0,30
2879,2200.77,1972.33,0.0,30
2880,2200.85,1972.76,0.0,30
2881,2200.94,1973.2,0.0,30
2882,2201.03,1973.63,0.0,30
2883,2201.11,1974.06,0.0,30
2884,2201.29,1974.93,0.0,30
2885,2201.38,1975.36,0.0,30
2886,2201.46,1975.79,0.0,30
2887,2201.55,1976.23,0.0,30
2888,2201.64,1976.66,0.0,30
2889,2201.72,1977.09,0.0,30
2890,2201.9,1977.96,0.0,30
2891,2201.98,1978.39,0.0,30
2892,2202.07,1978.82,0.0,30
2893,2202.16,1979.26,0.0,30
2894,2202.24,1979.69,0.0,30
2895,2202.41,1980.56,0.0,30
2896,2202.5,1980.99,0.0,30
2897,2202.59,1981.42,0.0,30
2898,2202.67,1981.86,0.0,30
2899,2202.76,1982.29,0.0,30
2900,2202.84,1982.72,0.0,50
2901,2203.01,1983.59,0.0,50
2902,2203.1,1984.03,0.0,50
2903,2203.18,1984.46,0.0,50
2904,2203.26,1984.89,0.0,50
2905,2203.35,1985.33,0.0,50
2906,2203.43,1985.76,0.0,50
2907,2203.6,1986.63,0.0,50
2908,2203.68,1987.06,0.0,50
2909,2203.85,1987.93,0.0,50
2910,2203.93,1988.37,0.0,50
2911,2204.01,1988.8,0.0,50
2912,2204.09,1989.23,0.0,50
2913,2204.18,1989.67,0.0,50
2914,2204.26,1990.1,0.0,50
2915,2204.42,1990.97,0.0,50
2916,2204.51,1991.4,0.0,50
2917,2204.59,1991.84,0.0,50
2918,2204.67,1992.27,0.0,50
2919,2204.75,1992.7,0.0,50
2920,2204.83,1993.14,0.0,50
2921,2205.0,1994.01,0.0,50
2922,2205.08,1994.44,0.0,50
2923,2205.16,1994.87,0.0,50
2924,2205.24,1995.31,0.0,50
2925,2205.32,1995.74,0.0,50
2926,2205.41,1996.17,0.0,50
2927,2205.57,1997.05,0.0,50
2928,2205.65,1997.48,0.0,50
2929,2205.73,1997.92,0.0,50
2930,2205.81,1998.35,0.0,50
2931,2205.89,1998.78,0.0,50
2932,2205.97,1999.22,0.0,50
2933,2206.14,2000.09,0.0,50
2934,2206.22,2000.52,0.0,50
2935,2206.3,2000.96,0.0,50
2936,2206.38,2001.39,0.0,50
2937,2206.46,2001.83,0.0,50
2938,2206.54,2002.26,0.0,50
2939,2206.7,2003.13,0.0,50
2940,2206.78,2003.56,0.0,50
2941,2206.86,2004.0,0.0,50
2942,2207.01,2004.87,0.0,50
2943,2207.09,2005.3,0.0,50
2944,2207.17,2005.74,0.0,50
2945,2207.25,2006.17,0.0,50
2946,2207.33,2006.61,0.0,50
2947,2207.49,2007.48,0.0,50
2948,2207.57,2007.91,0.0,50
2949,2207.64,2008.35,0.0,50
2950,2207.72,2008.78,0.0,50
2951,2207.8,2009.21,0.0,50
2952,2207.88,2009.65,0.0,50
2953,2208.04,2010.52,0.0,50
2954,2208.12,2010.95,0.0,50
2955,2208.2,2011.39,0.0,50
2956,2208.27,2011.82,0.0,50
2957,2208.35,2012.26,0.0,50
2958,2208.43,2012.69,0.0,50
2959,2208.59,2013.56,0.0,50
2960,2208.67,2013.99,0.0,50
2961,2208.75,2014.43,0.0,50
2962,2208.82,2014.86,0.0,50
2963,2208.9,2015.3,0.0,50
2964,2208.98,2015.73,0.0,50
2965,2209.14,2016.6,0.0,50
2966,2209.21,2017.04,0.0,50
2967,2209.29,2017.47,0.0,50
2968,2209.37,2017.91,0.0,50
2969,2209.45,2018.34,0.0,50
2970,2209.6,2019.21,0.0,50
2971,2209.68,2019.64,0.0,50
2972,2209.76,2020.08,0.0,50
2973,2209.84,2020.52,0.0,50
2974,2210.0,2021.38,0.0,50
2975,2210.08,2021.82,0.0,50
2976,2210.16,2022.25,0.0,50
2977,2210.24,2022.69,0.0,50
2978,2210.32,2023.12,0.0,50
2979,2210.4,2023.55,0.0,50
2980,2210.49,2023.99,0.0,50
2981,2210.65,2024.85,0.0,50
2982,2210.73,2025.29,0.0,50
2983,2210.82,2025.72,0.0,50
2984,2210.9,2026.15,0.0,50
2985,2210.98,2026.59,0.0,50
2986,2211.15,2027.45,0.0,50
2987,2211.23,2027.89,0.0,50
2988,2211.31,2028.32,0.0,50
2989,2211.4,2028.76,0.0,50
2990,2211.48,2029.19,0.0,50
2991,2211.56,2029.62,0.0,50
2992,2211.73,2030.49,0.0,50
2993,2211.81,2030.92,0.0,50
2994,2211.9,2031.36,0.0,50
2995,2211.98,2031.79,0.0,50
2996,2212.07,2032.22,0.0,50
2997,2212.15,2032.66,0.0,50
2998,2212.33,2033.52,0.0,50
2999,2212.41,2033.95,0.0,50
3000,2212.5,2034.39,0.0,30
3001,2212.68,2035.25,0.0,30
3002,2212.76,2035.68,0.0,30
3003,2212.85,2036.12,0.0,30
3004,2212.94,2036.55,0.0,30
3005,2213.03,2036.98,0.0,30
3006,2213.12,2037.41,0.0,30
3007,2213.2,2037.85,0.0,30
3008,2213.38,2038.71,0.0,30
3009,2213.47,2039.15,0.0,30
3010,2213.56,2039.58,0.0,30
3011,2213.65,2040.01,0.0,30
3012,2213.74,2040.44,0.0,30
3013,2213.83,2040.88,0.0,30
3014,2214.01,2041.74,0.0,30
3015,2214.1,2042.17,0.0,30
3016,2214.19,2042.61,0.0,30
3017,2214.28,2043.04,0.0,30
3018,2214.37,2043.47,0.0,30
3019,2214.46,2043.91,0.0,30
3020,2214.55,2044.34,0.0,30
3021,2214.73,2045.2,0.0,30
3022,2214.82,2045.64,0.0,30
3023,2214.92,2046.07,0.0,30
3024,2215.01,2046.5,0.0,30
3025,2215.1,2046.93,0.0,30
3026,2215.19,2047.37,0.0,30
3027,2215.37,2048.23,0.0,30
3028,2215.46,2048.66,0.0,30
3029,2215.55,2049.1,0.0,30
3030,2215.74,2049.96,0.0,30
3031,2215.83,2050.39,0.0,30
3032,2215.92,2050.83,0.0,30
3033,2216.01,2051.26,0.0,30
3034,2216.1,2051.69,0.0,30
3035,2216.19,2052.12,0.0,30
3036,2216.38,2052.99,0.0,30
3037,2216.47,2053.42,0.0,30
3038,2216.56,2053.85,0.0,30
3039,2216.66,2054.28,0.0,30
3040,2216.75,2054.71,0.0,30
3041,2216.84,2055.14,0.0,30
3042,2217.03,2056.01,0.0,30
3043,2217.13,2056.44,0.0,30
3044,2217.22,2056.87,0.0,30
3045,2217.32,2057.3,0.0,30
3046,2217.42,2057.74,0.0,30
3047,2217.51,2058.16,0.0,30
3048,2217.71,2059.03,0.0,30
3049,2217.81,2059.46,0.0,30
3050,2217.91,2059.89,0.0,30
3051,2218.01,2060.32,0.0,30
3052,2218.11,2060.75,0.0,30
3053,2218.21,2061.18,0.0,30
3054,2218.41,2062.04,0.0,30
3055,2218.52,2062.47,0.0,30
3056,2218.62,2062.9,0.0,30
3057,2218.72,2063.32,0.0,30
3058,2218.83,2063.75,0.0,30
3059,2218.93,2064.18,0.0,30
3060,2219.14,2065.04,0.0,30
3061,2219.25,2065.47,0.0,30
3062,2219.36,2065.9,0.0,30
3063,2219.58,2066.75,0.0,30
3064,2219.68,2067.18,0.0,30
3065,2219.79,2067.61,0.0,30
3066,2219.9,2068.04,0.0,30
3067,2220.01,2068.47,0.0,30
3068,2220.13,2068.89,0.0,30
3069,2220.24,2069.32,0.0,30
3070,2220.46,2070.18,0.0,30
3071,2220.57,2070.6,0.0,30
3072,2220.69,2071.03,0.0,30
3073,2220.8,2071.46,0.0,30
3074,2220.92,2071.88,0.0,30
3075,2221.03,2072.31,0.0,30
3076,2221.26,2073.16,0.0,30
3077,2221.38,2073.59,0.0,30
3078,2221.49,2074.02,0.0,30
3079,2221.61,2074.44,0.0,30
3080,2221.73,2074.87,0.0,30
3081,2221.84,2075.29,0.0,30
3082,2221.96,2075.72,0.0,30
3083,2222.2,2076.57,0.0,30
3084,2222.32,2077.0,0.0,30
3085,2222.44,2077.42,0.0,30
3086,2222.56,2077.85,0.0,30
3087,2222.68,2078.27,0.0,30
3088,2222.8,2078.7,0.0,30
3089,2222.92,2079.12,0.0,30
3090,2223.16,2079.97,0.0,30
3091,2223.28,2080.39,0.0,30
3092,2223.4,2080.82,0.0,30
3093,2223.53,2081.24,0.0,30
3094,2223.77,2082.09,0.0,30
3095,2223.89,2082.52,0.0,30
3096,2224.01,2082.94,0.0,30
3097,2224.14,2083.37,0.0,30
3098,2224.26,2083.79,0.0,30
3099,2224.38,2084.22,0.0,30
3100,2224.51,2084.64,0.0,50
3101,2224.75,2085.49,0.0,50
3102,2224.87,2085.92,0.0,50
3103,2225.0,2086.34,0.0,50
3104,2225.12,2086.77,0.0,50
3105,2225.24,2087.19,0.0,50
3106,2225.36,2087.62,0.0,50
3107,2225.49,2088.04,0.0,50
3108,2225.73,2088.89,0.0,50
3109,2225.86,2089.32,0.0,50
3110,2225.98,2089.74,0.0,50
3111,2226.1,2090.16,0.0,50
3112,2226.23,2090.59,0.0,50
3113,2226.48,2091.44,0.0,50
3114,2226.61,2091.86,0.0,50
3115,2226.73,2092.28,0.0,50
3116,2226.86,2092.7,0.0,50
3117,2226.99,2093.13,0.0,50
3118,2227.11,2093.55,0.0,50
3119,2227.24,2093.97,0.0,50
3120,2227.5,2094.82,0.0,50
3121,2227.62,2095.24,0.0,50
3122,2227.88,2096.09,0.0,50
3123,2228.01,2096.51,0.0,50
3124,2228.14,2096.93,0.0,50
3125,2228.26,2097.36,0.0,50
3126,2228.39,2097.78,0.0,50
3127,2228.52,2098.2,0.0,50
3128,2228.65,2098.62,0.0,50
3129,2228.91,2099.47,0.0,50
3130,2229.04,2099.89,0.0,50
3131,2229.16,2100.32,0.0,50
3132,2229.29,2100.74,0.0,50
3133,2229.42,2101.16,0.0,50
3134,2229.55,2101.59,0.0,50
3135,2229.68,2102.01,0.0,50
3136,2229.81,2102.43,0.0,50
3137,2230.07,2103.28,0.0,50
3138,2230.2,2103.7,0.0,50
3139,2230.33,2104.12,0.0,50
3140,2230.46,2104.55,0.0,50
3141,2230.59,2104.97,0.0,50
3142,2230.72,2105.39,0.0,50
3143,2230.85,2105.82,0.0,50
3144,2231.11,2106.66,0.0,50
3145,2231.24,2107.08,0.0,50
3146,2231.37,2107.51,0.0,50
3147,2231.5,2107.93,0.0,50
3148,2231.63,2108.35,0.0,50
3149,2231.76,2108.77,0.0,50
3150,2232.02,2109.61,0.0,50
3151,2232.15,2110.04,0.0,50
3152,2232.41,2110.88,0.0,50
3153,2232.54,2111.3,0.0,50
3154,2232.67,2111.72,0.0,50
3155,2232.8,2112.14,0.0,50
3156,2232.93,2112.57,0.0,50
3157,2233.06,2112.99,0.0,50
3158,2233.32,2113.84,0.0,50
3159,2233.45,2114.26,0.0,50
3160,2233.58,2114.68,0.0,50
3161,2233.71,2115.1,0.0,50
3162,2233.84,2115.53,0.0,50
3163,2233.97,2115.95,0.0,50
3164,2234.09,2116.37,0.0,50
3165,2234.35,2117.22,0.0,50
3166,2234.48,2117.64,0.0,50
3167,2234.61,2118.06,0.0,50
3168,2234.73,2118.49,0.0,50
3169,2234.86,2118.91,0.0,50
3170,2234.99,2119.33,0.0,50
3171,2235.11,2119.75,0.0,50
3172,2235.37,2120.6,0.0,50
3173,2235.49,2121.02,0.0,50
3174,2235.62,2121.45,0.0,50
3175,2235.74,2121.87,0.0,50
3176,2235.87,2122.29,0.0,50
3177,2236.0,2122.72,0.0,50
3178,2236.25,2123.57,0.0,50
3179,2236.37,2123.99,0.0,50
3180,2236.49,2124.41,0.0,50
3181,2236.62,2124.84,0.0,50
3182,2236.87,2125.68,0.0,50
3183,2236.99,2126.11,0.0,50
3184,2237.24,2126.95,0.0,50
3185,2237.36,2127.38,0.0,50
3186,2237.49,2127.81,0.0,50
3187,2237.61,2128.23,0.0,50
3188,2237.73,2128.66,0.0,50
3189,2237.86,2129.08,0.0,50
3190,2237.98,2129.5,0.0,50
3191,2238.22,2130.35,0.0,50
3192,2238.34,2130.78,0.0,50
3193,2238.47,2131.2,0.0,50
3194,2238.59,2131.63,0.0,50
3195,2238.71,2132.05,0.0,50
3196,2238.83,2132.48,0.0,50
3197,2238.95,2132.9,0.0,50
3198,2239.07,2133.33,0.0,50
3199,2239.31,2134.18,0.0,50
3200,2239.43,2134.6,0.0,30
3201,2239.55,2135.03,0.0,30
3202,2239.67,2135.45,0.0,30
3203,2239.78,2135.88,0.0,30
3204,2239.9,2136.3,0.0,30
3205,2240.02,2136.73,0.0,30
3206,2240.26,2137.58,0.0,30
3207,2240.38,2138.01,0.0,30
3208,2240.49,2138.43,0.0,30
3209,2240.61,2138.86,0.0,30
3210,2240.73,2139.28,0.0,30
3211,2240.85,2139.71,0.0,30
3212,2241.08,2140.56,0.0,30
3213,2241.2,2140.99,0.0,30
3214,2241.31,2141.41,0.0,30
3215,2241.54,2142.27,0.0,30
3216,2241.66,2142.7,0.0,30
3217,2241.77,2143.12,0.0,30
3218,2241.89,2143.55,0.0,30
3219,2242.0,2143.98,0.0,30
3220,2242.11,2144.41,0.0,30
3221,2242.23,2144.83,0.0,30
3222,2242.45,2145.69,0.0,30
3223,2242.56,2146.11,0.0,30
3224,2242.68,2146.54,0.0,30
3225,2242.79,2146.97,0.0,30
3226,2242.9,2147.4,0.0,30
3227,2243.01,2147.82,0.0,30
3228,2243.23,2148.68,0.0,30
3229,2243.34,2149.11,0.0,30
3230,2243.45,2149.53,0.0,30
3231,2243.56,2149.96,0.0,30
3232,2243.66,2150.39,0.0,30
3233,2243.77,2150.82,0.0,30
3234,2243.99,2151.68,0.0,30
3235,2244.1,2152.1,0.0,30
3236,2244.2,2152.53,0.0,30
3237,2244.31,2152.96,0.0,30
3238,2244.42,2153.39,0.0,30
3239,2244.63,2154.25,0.0,30
3240,2244.73,2154.68,0.0,30
3241,2244.84,2155.1,0.0,30
3242,2245.05,2155.96,0.0,30
3243,2245.15,2156.39,0.0,30
3244,2245.26,2156.82,0.0,30
3245,2245.36,2157.25,0.0,30
3246,2245.47,2157.68,0.0,30
3247,2245.57,2158.11,0.0,30
3248,2245.78,2158.97,0.0,30
3249,2245.88,2159.4,0.0,30
3250,2245.98,2159.83,0.0,30
3251,2246.08,2160.26,0.0,30
3252,2246.18,2160.69,0.0,30
3253,2246.28,2161.12,0.0,30
3254,2246.38,2161.55,0.0,30
3255,2246.48,2161.98,0.0,30
3256,2246.68,2162.84,0.0,30
3257,2246.78,2163.27,0.0,30
3258,2246.88,2163.7,0.0,30
3259,2246.98,2164.13,0.0,30
3260,2247.08,2164.56,0.0,30
3261,2247.18,2164.99,0.0,30
3262,2247.38,2165.86,0.0,30
3263,2247.48,2166.28,0.0,30
3264,2247.57,2166.72,0.0,30
3265,2247.67,2167.15,0.0,30
3266,2247.77,2167.58,0.0,30
3267,2247.87,2168.01,0.0,30
3268,2248.06,2168.87,0.0,30
3269,2248.16,2169.3,0.0,30
3270,2248.26,2169.73,0.0,30
3271,2248.35,2170.16,0.0,30
3272,2248.55,2171.02,0.0,30
3273,2248.64,2171.45,0.0,30
3274,2248.74,2171.88,0.0,30
3275,2248.83,2172.32,0.0,30
3276,2248.93,2172.75,0.0,30
3277,2249.03,2173.18,0.0,30
3278,2249.22,2174.04,0.0,30
3279,2249.31,2174.47,0.0,30
3280,2249.41,2174.91,0.0,30
3281,2249.5,2175.34,0.0,30
3282,2249.6,2175.77,0.0,30
3283,2249.69,2176.2,0.0,30
3284,2249.79,2176.64,0.0,30
3285,2249.97,2177.5,0.0,30
3286,2250.07,2177.93,0.0,30
3287,2250.16,2178.36,0.0,30
3288,2250.26,2178.8,0.0,30
3289,2250.35,2179.23,0.0,30
3290,2250.45,2179.66,0.0,30
3291,2250.63,2180.52,0.0,30
3292,2250.73,2180.96,0.0,30
3293,2250.82,2181.39,0.0,30
3294,2250.91,2181.82,0.0,30
3295,2251.01,2182.25,0.0,30
3296,2251.1,2182.68,0.0,30
3297,2251.29,2183.55,0.0,30
3298,2251.39,2183.98,0.0,30
3299,2251.48,2184.41,0.0,30
3300,2251.57,2184.84,0.0,50
3301,2251.67,2185.27,0.0,50
3302,2251.86,2186.14,0.0,50
3303,2251.95,2186.57,0.0,50
3304,2252.04,2187.0,0.0,50
3305,2252.14,2187.43,0.0,50
3306,2252.23,2187.86,0.0,50
3307,2252.41,2188.73,0.0,50
3308,2252.51,2189.16,0.0,50
3309,2252.6,2189.59,0.0,50
3310,2252.69,2190.02,0.0,50
3311,2252.79,2190.45,0.0,50
3312,2252.88,2190.89,0.0,50
3313,2252.98,2191.32,0.0,50
3314,2253.07,2191.75,0.0,50
3315,2253.26,2192.61,0.0,50
3316,2253.35,2193.04,0.0,50
3317,2253.45,2193.48,0.0,50
3318,2253.54,2193.91,0.0,50
3319,2253.63,2194.34,0.0,50
3320,2253.73,2194.77,0.0,50
3321,2253.92,2195.64,0.0,50
3322,2254.01,2196.07,0.0,50
3323,2254.1,2196.5,0.0,50
3324,2254.2,2196.93,0.0,50
3325,2254.29,2197.36,0.0,50
3326,2254.38,2197.79,0.0,50
3327,2254.57,2198.66,0.0,50
3328,2254.66,2199.09,0.0,50
3329,2254.75,2199.52,0.0,50
3330,2254.84,2199.95,0.0,50
3331,2254.93,2200.38,0.0,50
3332,2255.11,2201.25,0.0,50
3333,2255.2,2201.68,0.0,50
3334,2255.39,2202.55,0.0,50
3335,2255.47,2202.98,0.0,50
3336,2255.56,2203.41,0.0,50
3337,2255.65,2203.85,0.0,50
3338,2255.74,2204.28,0.0,50
3339,2255.83,2204.71,0.0,50
3340,2255.92,2205.14,0.0,50
3341,2256.01,2205.58,0.0,50
3342,2256.18,2206.44,0.0,50
3343,2256.27,2206.88,0.0,50
3344,2256.36,2207.31,0.0,50
3345,2256.44,2207.74,0.0,50
3346,2256.53,2208.17,0.0,50
3347,2256.62,2208.6,0.0,50
3348,2256.7,2209.04,0.0,50
3349,2256.79,2209.47,0.0,50
3350,2256.96,2210.34,0.0,50
3351,2257.04,2210.77,0.0,50
3352,2257.13,2211.21,0.0,50
3353,2257.21,2211.64,0.0,50
3354,2257.3,2212.08,0.0,50
3355,2257.38,2212.51,0.0,50
3356,2257.55,2213.38,0.0,50
3357,2257.63,2213.81,0.0,50
3358,2257.71,2214.24,0.0,50
3359,2257.79,2214.68,0.0,50
3360,2257.87,2215.11,0.0,50
3361,2257.95,2215.55,0.0,50
3362,2258.11,2216.42,0.0,50
3363,2258.2,2216.85,0.0,50
3364,2258.28,2217.29,0.0,50
3365,2258.43,2218.16,0.0,50
3366,2258.51,2218.59,0.0,50
3367,2258.59,2219.03,0.0,50
3368,2258.67,2219.46,0.0,50
3369,2258.75,2219.89,0.0,50
3370,2258.83,2220.33,0.0,50
3371,2258.91,2220.77,0.0,50
3372,2259.06,2221.63,0.0,50
3373,2259.14,2222.07,0.0,50
3374,2259.22,2222.5,0.0,50
3375,2259.3,2222.94,0.0,50
3376,2259.37,2223.38,0.0,50
3377,2259.45,2223.81,0.0,50
3378,2259.53,2224.24,0.0,50
3379,2259.68,2225.11,0.0,50
3380,2259.76,2225.55,0.0,50
3381,2259.83,2225.99,0.0,50
3382,2259.91,2226.42,0.0,50
3383,2259.98,2226.85,0.0,50
3384,2260.06,2227.29,0.0,50
3385,2260.21,2228.16,0.0,50
3386,2260.28,2228.59,0.0,50
3387,2260.36,2229.03,0.0,50
3388,2260.43,2229.47,0.0,50
3389,2260.51,2229.9,0.0,50
3390,2260.58,2230.34,0.0,50
3391,2260.73,2231.21,0.0,50
3392,2260.8,2231.64,0.0,50
3393,2260.95,2232.51,0.0,50
3394,2261.03,2232.95,0.0,50
3395,2261.1,2233.39,0.0,50
3396,2261.17,2233.82,0.0,50
3397,2261.25,2234.26,0.0,50
3398,2261.32,2234.69,0.0,50
3399,2261.4,2235.13,0.0,50
3400,2261.47,2235.57,0.0,30
3401,2261.62,2236.44,0.0,30
3402,2261.69,2236.87,0.0,30
3403,2261.77,2237.31,0.0,30
3404,2261.84,2237.74,0.0,30
3405,2261.91,2238.18,0.0,30
3406,2261.99,2238.61,0.0,30
3407,2262.06,2239.05,0.0,30
3408,2262.14,2239.49,0.0,30
3409,2262.29,2240.36,0.0,30
3410,2262.37,2240.79,0.0,30
3411,2262.45,2241.22,0.0,30
3412,2262.52,2241.66,0.0,30
3413,2262.6,2242.09,0.0,30
3414,2262.68,2242.53,0.0,30
3415,2262.83,2243.4,0.0,30
3416,2262.91,2243.83,0.0,30
3417,2262.99,2244.27,0.0,30
3418,2263.07,2244.7,0.0,30
3419,2263.15,2245.14,0.0,30
3420,2263.23,2245.57,0.0,30
3421,2263.39,2246.44,0.0,30
3422,2263.47,2246.88,0.0,30
3423,2263.55,2247.31,0.0,30
3424,2263.63,2247.74,0.0,30
3425,2263.79,2248.61,0.0,30
3426,2263.87,2249.05,0.0,30
3427,2263.95,2249.48,0.0,30
3428,2264.03,2249.92,0.0,30
3429,2264.11,2250.35,0.0,30
3430,2264.19,2250.78,0.0,30
3431,2264.28,2251.22,0.0,30
3432,2264.36,2251.65,0.0,30
3433,2264.44,2252.09,0.0,30
3434,2264.6,2252.95,0.0,30
3435,2264.69,2253.39,0.0,30
3436,2264.77,2253.82,0.0,30
3437,2264.85,2254.26,0.0,30
3438,2264.94,2254.69,0.0,30
3439,2265.02,2255.12,0.0,30
3440,2265.18,2255.99,0.0,30
3441,2265.27,2256.43,0.0,30
3442,2265.35,2256.86,0.0,30
3443,2265.43,2257.3,0.0,30
3444,2265.52,2257.73,0.0,30
3445,2265.6,2258.16,0.0,30
3446,2265.77,2259.03,0.0,30
3447,2265.85,2259.46,0.0,30
3448,2265.93,2259.9,0.0,30
3449,2266.01,2260.33,0.0,30
3450,2266.1,2260.77,0.0,30
3451,2266.18,2261.2,0.0,30
3452,2266.35,2262.07,0.0,30
3453,2266.43,2262.5,0.0,30
3454,2266.51,2262.94,0.0,30
3455,2266.59,2263.37,0.0,30
3456,2266.76,2264.24,0.0,30
3457,2266.84,2264.67,0.0,30
3458,2266.92,2265.11,0.0,30
3459,2267.0,2265.54,0.0,30
3460,2267.09,2265.97,0.0,30
3461,2267.17,2266.41,0.0,30
3462,2267.25,2266.84,0.0,30
3463,2267.33,2267.27,0.0,30
3464,2267.49,2268.14,0.0,30
3465,2267.57,2268.58,0.0,30
3466,2267.65,2269.01,0.0,30
3467,2267.73,2269.45,0.0,30
3468,2267.81,2269.88,0.0,30
3469,2267.89,2270.32,0.0,30
3470,2268.06,2271.19,0.0,30
3471,2268.14,2271.62,0.0,30
3472,2268.22,2272.06,0.0,30
3473,2268.3,2272.49,0.0,30
3474,2268.38,2272.93,0.0,30
3475,2268.46,2273.36,0.0,30
